# Logfile created on 2026-03-31 18:27:58 +0200 by logger.rb/v1.5.3
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : dfpad_drw has 108 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : dfpad_pillar has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : dfpad_sbump has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : thickgateox_drw has 197 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pldb_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pwell_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pwell_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pwell_block has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : ic_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : via3_drw has 345358 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_drw has 74299 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_pin has 1805 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_mask has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_filler has 21889 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_text has 1357 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_noqrc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_res has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : metal4_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : heattrans_drw has 9084 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : heatres_drw has 1042 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pempoly_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : fbe_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : empoly_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : ldmos_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : pbiwind_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : digisub_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : nodrc_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (805896K) : text_drw has 4679 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : via4_drw has 329885 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_drw has 33477 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_pin has 1746 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_mask has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_filler has 24498 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_text has 1298 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_noqrc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_res has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : metal5_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : radhard_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807216K) : memcap_drw has 0 polygons
